Active,Agency,BraillePlates,City,CityCount,City_Related,CopyQuantity,Delivery,DeliveryCount,DescripNotes,FarePanel,Field 76,InternalNotes,LastPrintedLookup,LastSurveyedLookup,MonthPrinted,MonthPrintedCount,NonStopCity,NonStopLocation,Note600s,OverrideEffDate,PhoneID,ShelterNum,Sidenote,SignClassification,SignClassificationCount,SignEventCodeM,SignEventCodeP,SignEventCodeS,SignID,SignType,SignTypeCount,Status,StopDescription,Stop_id_suffix,Stops_CityF_Lookup,TIDFile,Tag,TempFlag,UNIQUEID,UseOldMakepoints,stp_511_id
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2022-01,2603,,,No,,57767,,,Polesign,2630,M,P,S,1366,R22,2630,OK,"Park St. at San Jose Ave., Alameda, NS N",,Alameda,,F22,No,0102840,No,57767
Sort of,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,CN 3/2019,2019-06-06,2009-10-13,2019-12,2603,,,No,,51633,,,Polesign,2630,M,P,S,83,R22,2630,To remove,"Russell St. at Claremont Blvd., Berkeley, NS W",,Berkeley,,R22Susp,No,0304060,No,51633
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2009-11-24,2022-07,2603,,,No,,55546,,,Shelter,2630,M,P,S,1399,S2,2630,OK,"Park St. at Santa Clara Ave., Alameda, FS N",,Alameda,,F22,No,0104220,No,55546
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2009-11-24,2022-07,2603,,,No,,52666,,,Shelter,2630,M,P,S,1400,S2,2630,OK,"Park St. at Santa Clara Ave., Alameda, FS S",,Alameda,,F22,No,0104210,No,52666
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2010-03-22,2021-12,2603,,,Yes,,55278,,,Polesign,2630,M,P,S,20,R22,2630,OK,"Robert Davey Jr. Dr. at Packet Landing Road, Alameda, FS W",,Alameda,,F22,No,0102940,No,55278
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,55944,,,Polesign,2630,M,P,S,93,R22,2630,OK,"Santa Clara Ave. at Bay St., Alameda, NS E",,Alameda,,F22,Yes,0103180,No,55944
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,"Changed from T24 to R22 May 18, 2010 --TG",2020-08-09,2006-10-09,2021-12,2603,,,No,,55537,,,Polesign,2630,M,P,S,103,R22,2630,OK,"Santa Clara Ave. at Bay St., Alameda, FS W",,Alameda,,F22,Yes,0103190,No,55537
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,"This stop was an old original Alameda stop with a CW, but I removed it, and reassigned its number to something else (I forget what). Now, it is back.",2020-08-09,2006-10-09,2021-12,2603,,,No,,57733,,,Polesign,2630,M,P,S,1333,R22,2630,OK,"Santa Clara Ave. at Broadway, Alameda, FS W",,Alameda,,F22,Yes,0103200,No,57733
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,51591,,,Polesign,2630,M,P,S,721,R22,2630,OK,"Santa Clara Ave. at Caroline St., Alameda, NS E",,Alameda,,F22,No,0103220,No,51591
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,51437,,,Polesign,2630,M,P,S,96,R22,2630,OK,"Santa Clara Ave. at Chestnut St., Alameda, FS E",,Alameda,,F22,Yes,9903210,No,51437
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,55579,,,Polesign,2630,M,P,S,97,R22,2630,OK,"Santa Clara Ave. at Chestnut St., Alameda, NS W",,Alameda,,F22,Yes,0103230,No,55579
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,55675,,,Polesign,2630,M,P,S,90,R22,2630,OK,"Santa Clara Ave. at 8th St., Alameda, NS E",,Alameda,,F22,No,0103140,No,55675
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,55995,,,Polesign,2630,M,P,S,91,R22,2630,OK,"Santa Clara Ave. at 8th St., Alameda, NS W",,Alameda,,F22,No,0103150,No,55995
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,Shelter with map case added 11/21,2020-08-09,2006-10-09,2021-12,2603,,,No,,56661,,,Polesign,2630,M,P,S,705,R22,2630,OK,"Santa Clara Ave. at Grand St., Alameda, NS W",,Alameda,,F22,Yes,0103270,No,56661
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,52533,,,Polesign,2630,M,P,S,706,R22,2630,OK,"Santa Clara Ave. at Grand St., Alameda, NS E",,Alameda,,F22,Yes,0103280,No,52533
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,51474,,,Polesign,2630,M,P,S,1406,R22,2630,OK,"Santa Clara Ave. at Morton St., Alameda, FS W",,Alameda,,F22,No,9903260,No,51474
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,51475,,,Polesign,2630,M,P,S,1407,R22,2630,OK,"Santa Clara Ave. at Morton St., Alameda, FS E",,Alameda,,F22,No,9903270,No,51475
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,51476,,,Polesign,2630,M,P,S,98,R22,2630,OK,"Santa Clara Ave. at Mozart St., Alameda, FS W",,Alameda,,F22,No,9903280,No,51476
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,"Now a canopy shelter with sign, 1354.UPDATE: Shelter, no sign case.O stop only.",2020-08-09,2002-05-23,2020-08,2603,,,No,,56558,,,Polesign,2630,M,P,S,92,R22,2630,OK,"Santa Clara Ave. at 9th St., Alameda, FS W",,Alameda,,,No,0103160,No,56558
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,O stop only.,2020-08-09,2006-10-09,2020-08,2603,,,No,,55378,,,Polesign,2630,M,P,S,710,R22,2630,OK,"Santa Clara Ave. at 9th St., Alameda, NS E",,Alameda,,,No,0103170,No,55378
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2008-09-10,2022-07,2603,,,No,,53370,,,Shelter,2630,M,P,S,1403,S2,2630,OK,"Santa Clara Ave. at Oak St., Alameda, NS E",,Alameda,,F22,No,0103330,No,53370
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2008-09-10,2022-07,2603,,,No,,51471,,,Shelter,2630,M,P,S,1404,S2,2630,OK,"Santa Clara Ave. at Oak St., Alameda, FS W",,Alameda,,F22,No,9903250,No,51471
Yes,ACTransit,,Oakland,1997,Oakland,1,Polecrew,2630,,,,,2019-06-06,2009-11-02,2022-05,2603,,,Yes,,58470,,,Polesign,2630,M,P,S,101,R22,2630,OK,"Lincoln Ave. at Ascension Greek Orthodox Cathedral, Oakland, OP SW",,Oakland,,F22,No,1014090,No,58470
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,This should be changed from the decal on a flat metal to a regular pole sign for March 2010,2019-06-06,2009-11-18,2021-12,2603,,,No,,52578,,,Polesign,2630,M,P,S,102,R22,2630,OK,"Pacific Ave. at Central Ave., Alameda, FS E",,Alameda,,,No,0104590,No,52578
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2008-09-10,2022-07,2603,,,No,,55511,,,Shelter,2630,M,P,S,1401,S2,2630,OK,"Santa Clara Ave. at Park St., Alameda, NS W",,Alameda,,F22,No,0103340,No,55511
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2009-04-20,2022-07,2603,,,No,,59255,,,Shelter,2630,M,P,S,1402,S2,2630,OK,"Santa Clara Ave. at Park St., Alameda, NS E",,Alameda,,F22,No,0103350,No,59255
Yes,ACTransit,,Oakland,1997,Oakland,1,Polecrew,2630,,,,,2019-06-06,2009-04-21,2021-12,2603,,,No,,59959,,,Polesign,2630,M,P,S,88,R22,2630,OK,"College Ave. at Miles Ave., Oakland, FS N (Claremont Middle School)",,Oakland,,F22,No,1007530,No,59959
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,57373,,,Polesign,2630,M,P,S,104,R22,2630,OK,"Santa Clara Ave. at Stanton St., Alameda, NS E",,Alameda,,F22,Yes,0103360,No,57373
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,Formerly pole sign #105,2020-08-09,2008-09-10,2022-07,2603,,,No,,55994,,,Shelter,2630,M,P,S,1343,S4,2630,OK,"Santa Clara Ave. at Stanton St., Alameda, FS W",,Alameda,,F22,No,0103370,No,55994
Sort of,ACTransit,,Oakland,1997,Oakland,1,Polecrew,2630,,,,"Used to have sidenote, removed 12/29/17:When you return to this stop from San Francisco, you must tell the bus driver that you need this stop when first boarding the bus.Line NX4 buses going to Castro Valley do not pick up passengers here.",2019-06-06,,2019-12,2603,,,Yes,,58233,,,Polesign,2630,M,P,S,86,R22,2630,To remove,"Monte Vista Villas at Leona Dr., Oakland, NS W",,Oakland,,R22Susp,No,1031120,No,58233
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,58944,,,Polesign,2630,M,P,S,360,R22,2630,OK,"Santa Clara Ave. at Walnut St., Alameda, NS E",,Alameda,,F22,No,0103380,No,58944
Yes,ACTransit,,Oakland,1997,Oakland,1,Polecrew,2630,,,,,2019-06-06,2009-03-10,2021-12,2603,,,No,,54009,,,Polesign,2630,M,P,S,365,R22,2630,OK,"Piedmont Ave. at Echo Ave., Oakland, FS N",,Oakland,,F22,Yes,1017790,No,54009
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,Shelter with map case added 11/21,2020-08-09,2009-01-29,2021-12,2603,,,No,,51461,,,Polesign,2630,M,P,S,1355,R22,2630,OK,"Santa Clara Ave. at Walnut St., Alameda, FS W",,Alameda,,F22,No,9903220,No,51461
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,,2019-06-06,2009-10-13,2022-01,2603,,,No,,57115,,,Polesign,2630,M,P,S,107,R22,2630,OK,"Claremont Ave. at Ashby Ave., Berkeley, FS N",,Berkeley,,F22,No,0301570,No,57115
Yes,ACTransit,,Oakland,1997,Oakland,1,Polecrew,2630,,,,,2019-06-06,2009-11-03,2021-12,2603,,,No,,54833,,,Polesign,2630,M,P,S,722,R22,2630,OK,"7th St. at Jefferson St., Oakland, NS E",,Oakland,,F22,No,1030890,No,54833
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2009-11-23,2022-07,2603,,,No,,59992,,,Shelter,2630,M,P,S,1353,S2,2630,OK,"Santa Clara Ave. at Webster St., Alameda, FS E",,Alameda,,F22,No,0103420,No,59992
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2006-10-09,2021-12,2603,,,No,,51481,,,Polesign,2630,M,P,S,719,R22,2630,OK,"Santa Clara Ave. at Willow St., Alameda, FS E",,Alameda,,F22,Yes,9903300,No,51481
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,shelter doesn't have a sign case,2020-08-09,,2021-12,2603,,,No,,51119,,,Polesign,2630,M,P,S,720,R22,2630,OK,"Santa Clara Ave. at Willow St., Alameda, NS W",,Alameda,,F22,Yes,0103430,No,51119
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2009-11-24,2021-12,2603,,,No,,57367,,,Polesign,2630,M,P,S,1656,R22,2630,OK,"2019 Shoreline Dr., Alameda, MB W",,Alameda,,F22,No,0103450,No,57367
Yes,ACTransit,,Oakland,1997,Oakland,1,Polecrew,2630,,,,,2019-08-13,,2021-12,2603,San Francisco,,No,,50896,,,Polesign,2630,M,P,S,23,R22,2630,OK,"7th St. at Mandela Parkway, Oakland, NS E (West Oakland BART)",,Oakland,,F22,Yes,9901820,No,50896
Sort of,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,remove once the shelter at this stop has had its sign installed,2020-08-09,2009-11-24,2020-08,2603,,,No,,55499,,,Polesign,2630,M,P,S,110,R22,2630,To remove,"Alameda South Shore Center at Kohl's, Alameda, going E",,Alameda,,,No,0103590,No,55499
Yes,ACTransit,,Oakland,1997,Oakland,1,Polecrew,2630,,,,,2020-08-09,2009-11-12,2021-12,2603,,,Yes,,51504,,,Polesign,2630,M,P,S,111,R22,2630,OK,"Broadway at Pleasant Valley Ave., Oakland, FS N",,Oakland,,F22,No,9903400,No,51504
Yes,ACTransit,,Emeryville,1997,Emeryville,1,Polecrew,2630,,,,,2022-01-21,2009-12-31,2022-05,2603,,,No,,54855,,,Polesign,2630,M,P,S,112,R22,2630,OK,"40th St. at Emery St., Emeryville, NS E",,Emeryville,,F22,Yes,0600010,No,54855
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2009-11-23,2022-07,2603,,,No,,55523,,,Shelter,2630,M,P,S,113,S5,2630,OK,"Alameda South Shore Center at Park St., Alameda, NS E",,Alameda,,F22,No,0104380,No,55523
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2009-11-24,2022-07,2603,,,No,,55519,,,Shelter,2630,M,P,S,114,S5,2630,OK,"Alameda South Shore Center at Park St., Alameda, FS W",,Alameda,,F22,No,0104390,No,55519
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2009-11-23,2021-12,2603,,,No,,50300,,,Polesign,2630,M,P,S,1361,R22,2630,OK,"Alameda South Shore Center at Kohl's, Alameda, OP W",,Alameda,,F22,No,0103600,No,50300
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,"Changed from R22 to A22 Jan 31, 2011 --TG",2020-08-09,2009-10-28,2022-07,2603,,,No,,57700,,,Shelter,2630,M,P,S,367,S1,2630,OK,"Webster St. at Ralph Appezzato Memorial Parkway, Alameda, FS S",,Alameda,,F22,No,0103790,No,57700
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,"Changed from R22 to A22 Jan 31, 2011 --TG",2020-08-09,2009-11-23,2022-07,2603,,,No,,51478,,,Shelter,2630,M,P,S,366,S1,2630,OK,"Webster St. at Buena Vista Ave., Alameda, FS N",,Alameda,,F22,No,9903290,No,51478
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,"Changed from T24 to R22 May 21, 2010 --TGChanged from R22 to A22 Jan 31, 2011 --TG",2020-08-09,2009-11-23,2022-07,2603,,,No,,51551,,,Shelter,2630,M,P,S,116,S1,2630,OK,"Webster St. at Buena Vista Ave., Alameda, FS S",,Alameda,,F22,No,0103800,No,51551
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2009-11-23,2022-07,2603,,,No,,55975,,,Shelter,2630,M,P,S,1352,S2,2630,OK,"Webster St. at Central Ave., Alameda, FS N",,Alameda,,F22,No,0104280,No,55975
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,CN 3/2019,2019-06-06,2009-02-09,2022-01,2603,,,No,,54767,,,Polesign,2630,M,P,S,117,R22,2630,OK,"Warring St. at Derby St., Berkeley, NS S",,Berkeley,,F22,No,0306130,No,54767
Sort of,ACTransit,,Albany,1997,Albany,1,Polecrew,2630,,,,,2019-06-06,2009-01-07,2019-12,2603,,,No,,55064,,,Polesign,2630,M,P,S,318,R22,2630,To remove,"Pierce St. at Bayside Common Condominiums, Albany, going N",,Albany,,R22Susp,No,0200010,No,55064
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,Formerly pole sign 318,2020-08-09,2009-11-18,2022-07,2603,,,No,,55549,,,Shelter,2630,M,P,S,1348,S2,2630,OK,"Webster St. at Lincoln Ave., Alameda, FS N",,Alameda,,F22,No,0103830,No,55549
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2009-11-18,2022-07,2603,,,No,,58899,,,Shelter,2630,M,P,S,1351,S2,2630,OK,"Webster St. at Lincoln Ave., Alameda, FS S",,Alameda,,F22,Yes,0104270,No,58899
Yes,ACTransit,,Berkeley,1997,Berkeley,1,Polecrew,2630,,,,CN 2/2019,2019-06-06,2009-10-13,2022-01,2603,,,No,,58830,,,Polesign,2630,M,P,S,119,R22,2630,OK,"Claremont Ave. at Ashby Ave., Berkeley, NS S",,Berkeley,,F22,No,0301560,No,58830
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,Formerly pole sign 120,2020-08-09,2009-11-23,2022-07,2603,,,No,,57750,,,Shelter,2630,M,P,S,1349,S2,2630,OK,"Webster St. at Santa Clara Ave., Alameda, FS S",,Alameda,,F22,No,0103860,No,57750
Yes,ACTransit,,Alameda,1997,Alameda,1,AlaCity,2630,,,,,2020-08-09,2009-11-23,2022-07,2603,,,Yes,,55444,,,Shelter,2630,M,P,S,1350,S2,2630,OK,"Webster St. at Santa Clara Ave., Alameda, FS N",,Alameda,,F22,No,0104310,No,55444
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2009-11-23,2021-12,2603,,,No,,52256,,,Polesign,2630,M,P,S,1423,R22,2630,OK,"Whitehall Pl. at Willow St., Alameda, FS E",,Alameda,,F22,No,0103900,No,52256
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2009-11-23,2021-12,2603,,,No,,51145,,,Polesign,2630,M,P,S,1424,R22,2630,OK,"Whitehall Pl. at Willow St., Alameda, NS W",,Alameda,,F22,No,0103910,No,51145
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2009-11-23,2021-12,2603,,,No,,57597,,,Polesign,2630,M,P,S,1717,R22,2630,OK,"Willow St. at Franciscan Way, Alameda, NS S",,Alameda,,F22,No,0103960,No,57597
Yes,ACTransit,,Alameda,1997,Alameda,1,Polecrew,2630,,,,,2020-08-09,2009-11-24,2021-12,2603,,,No,,50510,,,Polesign,2630,M,P,S,1710,R22,2630,OK,"Willow St. at Shoreline Dr., Alameda, NS S",,Alameda,,F22,No,0103500,No,50510
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-11-18,2019-12,2603,,,No,,54529,,,Polesign,2630,M,P,S,1684,R22,2630,To remove,"Castro Valley Blvd. at Park Way, Castro Valley, NS W",,Castro Valley,,R22Susp,No,9804270,No,54529
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,Clear Channel reports no case,2019-06-06,2009-11-18,2019-12,2603,,,No,,55948,701861,,Polesign,2630,M,P,S,1685,R22,2630,To remove,"Castro Valley Blvd. at Stanton Ave., Castro Valley, FS W",,Castro Valley,,R22Susp,Yes,9800550,No,55948
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-07,2022-01,2603,,,No,,53954,,,Polesign,2630,M,P,S,1663,R22,2630,OK,"Center St. at Circle Ave., Castro Valley, NS N",,Castro Valley,,SP22,No,9814160,No,53954
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-07,2022-01,2603,,,No,,53643,,,Polesign,2630,M,P,S,1661,R22,2630,OK,"Center St. at David St., Castro Valley, NS N",,Castro Valley,,SP22,No,9814130,No,53643
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-07,2022-01,2603,,,No,,54539,,,Polesign,2630,M,P,S,1660,R22,2630,OK,"Center St. at Ravenwood Pl., Castro Valley, NS N",,Castro Valley,,SP22,No,9814120,No,54539
Sort of,ACTransit,,Ashland,1997,Ashland,1,Polecrew,2630,,,,,2019-06-06,2009-11-30,2019-12,2603,,,No,,50535,,,Polesign,2630,M,P,S,1696,R22,2630,To remove,"Foothill Blvd. at 150th Ave., Ashland, NS W",,Ashland,,R22Susp,No,9801230,No,50535
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-11-18,2019-12,2603,,,No,,56878,,,Polesign,2630,M,P,S,1689,R22,2630,To remove,"Foothill Blvd. at 167th Ave., Castro Valley, FS N",,Castro Valley,,R22Susp,No,9801250,No,56878
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-11-18,2019-12,2603,,,No,,57894,,,Polesign,2630,M,P,S,1688,R22,2630,To remove,"Foothill Blvd. at 170th Ave., Castro Valley, NS N",,Castro Valley,,R22Susp,No,9801280,No,57894
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-11-18,2019-12,2603,,,No,,54568,,,Polesign,2630,M,P,S,1687,R22,2630,To remove,"Foothill Blvd. at 173rd Ave., Castro Valley, FS NW",,Castro Valley,,R22Susp,No,9801290,No,54568
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-11-18,2019-12,2603,,,No,,54350,,,Polesign,2630,M,P,S,1692,R22,2630,To remove,"Foothill Blvd. at Carolyn St., Castro Valley, NS N",,Castro Valley,,R22Susp,No,9801310,No,54350
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-11-17,2019-12,2603,,,No,,56933,,,Polesign,2630,M,P,S,1693,R22,2630,To remove,"Foothill Blvd. at Manchester Road, Castro Valley, FS N",,Castro Valley,,R22Susp,No,9801400,No,56933
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-11-18,2019-12,2603,,,No,,56638,,,Polesign,2630,M,P,S,1691,R22,2630,To remove,"Foothill Blvd. at Miramar Ave., Castro Valley, FS N",,Castro Valley,,R22Susp,No,9801410,No,56638
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,northbound,,,,2019-06-06,2009-11-18,2019-12,2603,,,No,,56578,,,Polesign,2630,M,P,S,1690,R22,2630,To remove,"Foothill Blvd. at Miramonte Ave., Castro Valley, NS NW",,Castro Valley,,R22Susp,No,9801430,No,56578
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2010-01-04,2022-01,2603,,,No,,55224,,,Polesign,2630,M,P,S,1733,R22,2630,OK,"Hesperian Blvd. at Bartlett Ave., San Lorenzo, FS N",,San Lorenzo,,F22,No,9801660,No,55224
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2010-01-04,2020-08,2603,,,No,,51655,,,Polesign,2630,M,P,S,1734,R22,2630,OK,"Hesperian Blvd. at Bockman Road, San Lorenzo, FS N",,San Lorenzo,,,No,9801670,No,51655
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2010-01-04,2020-08,2603,,,No,,51255,,,Polesign,2630,M,P,S,1735,R22,2630,OK,"Hesperian Blvd. at Hacienda Ave., San Lorenzo, FS N",,San Lorenzo,,,No,9801710,No,51255
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2010-01-04,2022-01,2603,,,No,,57070,,,Polesign,2630,M,P,S,1732,R22,2630,OK,"Hesperian Blvd. at West Sunset Blvd., San Lorenzo, FS N",,San Lorenzo,,F22,No,9801760,No,57070
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-07,2022-01,2603,,,No,,58040,,,Polesign,2630,M,P,S,1664,R22,2630,OK,"Heyer Ave. at Center St., Castro Valley, FS W",,Castro Valley,,SP22,No,9814170,No,58040
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2022-01,2603,,,No,,59853,,,Polesign,2630,M,P,S,1665,R22,2630,OK,"Heyer Ave. at Madison Ave., Castro Valley, NS W",,Castro Valley,,SP22,No,9804180,No,59853
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2022-01,2603,,,No,,51038,,,Polesign,2630,M,P,S,1683,R22,2630,OK,"Lake Chabot Road at Eden Medical Center, Castro Valley, going S",,Castro Valley,,SP22,No,9902240,No,51038
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2019-12,2603,,,No,,50465,,,Polesign,2630,M,P,S,1681,R22,2630,To remove,"Lake Chabot Road at Barlow Dr., Castro Valley, NS S",,Castro Valley,,R22Susp,No,9804240,No,50465
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2019-12,2603,,,No,,50354,,,Polesign,2630,M,P,S,1680,R22,2630,To remove,"Lake Chabot Road at Christensen Lane, Castro Valley, NS S",,Castro Valley,,R22Susp,No,9804230,No,50354
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2019-12,2603,,,No,,50254,,,Polesign,2630,M,P,S,1679,R22,2630,To remove,"Lake Chabot Road at Keith Ave., Castro Valley, FS S (Castro Valley Comm. Pk)",,Castro Valley,,R22Susp,No,9804220,No,50254
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2019-12,2603,,,No,,58480,,,Polesign,2630,M,P,S,1682,R22,2630,To remove,"Lake Chabot Road at Somerset Ave., Castro Valley, NS S",,Castro Valley,,R22Susp,No,9804250,No,58480
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2022-01,2603,,,No,,54526,,,Polesign,2630,M,P,S,1666,R22,2630,OK,"Madison Ave. at James Ave., Castro Valley, FS N",,Castro Valley,,SP22,No,9804190,No,54526
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2022-01,2603,,,No,,59869,,,Polesign,2630,M,P,S,1667,R22,2630,OK,"Madison Ave. at Vannoy Ave., Castro Valley, FS N",,Castro Valley,,SP22,No,9804200,No,59869
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2019-12,2603,,,No,,59054,,,Polesign,2630,M,P,S,1675,R22,2630,To remove,"Seven Hills Road at Almond Road, Castro Valley, NS W",,Castro Valley,,R22Susp,No,9814180,No,59054
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2022-01,2603,,,No,,59839,,,Polesign,2630,M,P,S,1670,R22,2630,OK,"Seven Hills Road at Brickell Way, Castro Valley, NS W",,Castro Valley,,SP22,No,9804130,No,59839
